model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,14.622119372206898,9.631891104000005,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,2617693776.4323316,2021763897.4128222,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1520166746.5084963,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.344643606163537,0.5632771199999985,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1146318694.9603403,550388815.9408135,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,48791665.03649287,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,15.752671030163587,10.971304544000018,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,2838586088.8035326,2242656209.7840147,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1741059058.879689,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,15.752178870163547,10.970812383999997,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,2837882179.7347336,2241952300.7152243,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1740355149.810896,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,14.621036620206885,9.630808352000013,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,2617079651.6835327,2021149772.6640139,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1519552621.759689,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,14.964465868206897,9.974237600000025,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,2617079651.6835327,2021149772.6640139,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1519552621.759689,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,15.243938924206812,10.253710655999976,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,2617079651.6835327,2021149772.6640139,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1519552621.759689,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,15.243938924206812,10.253710655999976,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,2617079651.6835327,2021149772.6640139,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1519552621.759689,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.317599414163521,0.5362329279999999,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1146197715.5043402,550267836.4848136,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,48670685.58049287,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.317599414163521,0.5362329279999999,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1146197715.5043402,550267836.4848136,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,48670685.58049287,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,15.243938924206812,10.253710655999976,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,2617693776.4323316,2021763897.4128222,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1520166746.5084963,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.315237046163523,0.5338705600000013,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1146197715.5043402,550267836.4848136,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,48670685.58049287,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,1,26913591136.0,4566342331609.701,27002142720.0,5824.412126067536,3278.2163841969236,180.72933297230767,91.49990707199998,2243.6199456633444,4.802074781538463,25.544481381422433,6.364976077641692,2.5617420160000073,0.37791727241731876,2.719117994666685,0.7061987945577066,0.039782249052365624,0.012448125789695322,0.32568689757525854,2.7190087680000112,0.00010922666666666636,0.0,0.26535134657680204,0.4408474479809076,706415664.3786654,638558487.0653888,41606971.39199992,21202542.264319997,1577422.3564800003,3415715.348480006,447559363.46111673,66820547.54304005,190558690.22699496,922295.9923200001,440433.37727999955,59807.82591999982,54525.95200000017
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,1,26913591136.0,4566342331609.701,27002142720.0,5824.412126067536,3278.2163841969236,180.72933297230767,91.49990707199998,2243.6199456633444,4.802074781538463,25.544481381422433,6.364976077641692,2.5617420160000073,0.37791727241731876,2.719117994666685,0.7061987945577066,0.039782249052365624,0.012448125789695322,0.32568689757525854,2.7190087680000112,0.00010922666666666636,0.0,0.26535134657680204,0.4408474479809076,706415664.3786654,638558487.0653888,41606971.39199992,21202542.264319997,1577422.3564800003,3415715.348480006,447559363.46111673,66820547.54304005,190558690.22699496,922295.9923200001,440433.37727999955,59807.82591999982,54525.95200000017
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,1,26913591136.0,4566342331609.701,27002142720.0,5824.412126067536,3278.2163841969236,180.72933297230767,91.49990707199998,2243.6199456633444,4.802074781538463,25.544481381422433,4.451236525641701,0.648002464,0.37791727241731876,2.719117994666685,0.7061987945577066,0.039782249052365624,0.012448125789695322,0.32568689757525854,2.7190087680000112,0.00010922666666666636,0.0,0.26535134657680204,0.4408474479809076,564508736.7626709,496651559.4493913,41606971.39199992,21202542.264319997,1577422.3564800003,3415715.348480006,447559363.46111673,66820547.54304005,48651762.61099527,922295.9923200001,440433.37727999955,59807.82591999982,54525.95200000017
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,1,26913591136.0,4566342331609.701,27002142720.0,5824.412126067536,3278.2163841969236,180.72933297230767,91.49990707199998,2243.6199456633444,4.802074781538463,25.544481381422433,4.528210349641698,0.7249762880000008,0.37791727241731876,2.719117994666685,0.7061987945577066,0.039782249052365624,0.012448125789695322,0.32568689757525854,2.7190087680000112,0.00010922666666666636,0.0,0.26535134657680204,0.4408474479809076,571507680.0970708,503650502.7837911,41606971.39199992,21202542.264319997,1577422.3564800003,3415715.348480006,447559363.46111673,66820547.54304005,55650705.94539509,922295.9923200001,440433.37727999955,59807.82591999982,54525.95200000017
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,1,26913591136.0,4566342331609.701,27002142720.0,5824.412126067536,3278.2163841969236,180.72933297230767,91.49990707199998,2243.6199456633444,4.802074781538463,25.544481381422433,4.69524945364171,0.8920153919999987,0.37791727241731876,2.719117994666685,0.7061987945577066,0.039782249052365624,0.012448125789695322,0.32568689757525854,2.7190087680000112,0.00010922666666666636,0.0,0.26535134657680204,0.4408474479809076,582398400.1482704,514541222.8349921,41606971.39199992,21202542.264319997,1577422.3564800003,3415715.348480006,447559363.46111673,66820547.54304005,66541425.9965952,922295.9923200001,440433.37727999955,59807.82591999982,54525.95200000017
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,1,26913591136.0,4566342331609.701,27002142720.0,5824.412126067536,3278.2163841969236,180.72933297230767,91.49990707199998,2243.6199456633444,4.802074781538463,25.544481381422433,5.75233530964168,1.9491012479999958,0.37791727241731876,2.719117994666685,0.7061987945577066,0.039782249052365624,0.012448125789695322,0.32568689757525854,2.7190087680000112,0.00010922666666666636,0.0,0.26535134657680204,0.4408474479809076,705458558.6122653,637601381.2989888,41606971.39199992,21202542.264319997,1577422.3564800003,3415715.348480006,447559363.46111673,66820547.54304005,189601584.4605952,922295.9923200001,440433.37727999955,59807.82591999982,54525.95200000017
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,1,26913591136.0,4566342331609.701,27002142720.0,5824.412126067536,3278.2163841969236,180.72933297230767,91.49990707199998,2243.6199456633444,4.802074781538463,25.544481381422433,5.75233530964168,1.9491012479999958,0.37791727241731876,2.719117994666685,0.7061987945577066,0.039782249052365624,0.012448125789695322,0.32568689757525854,2.7190087680000112,0.00010922666666666636,0.0,0.26535134657680204,0.4408474479809076,705458558.6122653,637601381.2989888,41606971.39199992,21202542.264319997,1577422.3564800003,3415715.348480006,447559363.46111673,66820547.54304005,189601584.4605952,922295.9923200001,440433.37727999955,59807.82591999982,54525.95200000017
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,1,26913591136.0,4566342331609.701,27002142720.0,5824.412126067536,3278.2163841969236,180.72933297230767,91.49990707199998,2243.6199456633444,4.802074781538463,25.544481381422433,5.75233530964168,1.9491012479999958,0.37791727241731876,2.719117994666685,0.7061987945577066,0.039782249052365624,0.012448125789695322,0.32568689757525854,2.7190087680000112,0.00010922666666666636,0.0,0.26535134657680204,0.4408474479809076,705458558.6122653,637601381.2989888,41606971.39199992,21202542.264319997,1577422.3564800003,3415715.348480006,447559363.46111673,66820547.54304005,189601584.4605952,922295.9923200001,440433.37727999955,59807.82591999982,54525.95200000017
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,32,378587966464.0,146122954611510.44,864068567040.0,20227.35712705467,6556.432768393847,5382.389003815385,2843.8357463039997,4487.239891326689,153.6663930092308,803.7933242055179,6.515580977002636,1.9491012479999958,0.9713824738226838,2.8504958293333207,0.744601425846689,0.04088524498104735,0.02127067808507654,0.9092265507565562,2.8470005759999943,0.0034952533333333234,0.0,0.2675630904576607,0.47703833538902124,984497511.6222465,663983993.8084838,78366375.93600014,80621904.85503927,50477515.40736001,109302891.1513602,460279229.9724777,287341365.16607934,189610895.7630464,29513471.754240002,14093868.072959986,1913850.4294399943,1744830.4640000055
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,32,378587966464.0,146122954611510.44,864068567040.0,20227.35712705467,6556.432768393847,5382.389003815385,2843.8357463039997,4487.239891326689,153.6663930092308,803.7933242055179,6.515580977002636,1.9491012479999958,0.9713824738226838,2.8504958293333207,0.744601425846689,0.04088524498104735,0.02127067808507654,0.9092265507565562,2.8470005759999943,0.0034952533333333234,0.0,0.2675630904576607,0.47703833538902124,984497511.6222465,663983993.8084838,78366375.93600014,80621904.85503927,50477515.40736001,109302891.1513602,460279229.9724777,287341365.16607934,189610895.7630464,29513471.754240002,14093868.072959986,1913850.4294399943,1744830.4640000055
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,32,378587966464.0,146122954611510.44,864068567040.0,20227.35712705467,6556.432768393847,5382.389003815385,2843.8357463039997,4487.239891326689,153.6663930092308,803.7933242055179,5.305064241002663,0.7385845119999987,0.9713824738226838,2.8504958293333207,0.744601425846689,0.04088524498104735,0.02127067808507654,0.9092265507565562,2.8470005759999943,0.0034952533333333234,0.0,0.2675630904576607,0.47703833538902124,861606947.2190472,541093429.4052826,78366375.93600014,80621904.85503927,50477515.40736001,109302891.1513602,460279229.9724777,287341365.16607934,66720331.359846264,29513471.754240002,14093868.072959986,1913850.4294399943,1744830.4640000055
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,15.243938924206812,10.253710655999976,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,2617693776.4323316,2021763897.4128222,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1520166746.5084963,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011,3121.793270111084,inf,0.0,0.0,0,0,0,0,Unknown
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,15.243938924206812,10.253710655999976,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,2617693776.4323316,2021763897.4128222,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1520166746.5084963,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011,3121.793270111084,inf,0.0,0.0,0,0,0,0,Unknown
